community_id,community_name,community_aliases,community_type,local_govt_council,ward,land_council,electorate,ntg_region,population_count,population_source,latitude,longitude,bushtel_url,Mobile_Coverage_Listed,Coverage_Match_Status,Coverage_Match_Method,Coverage_Matched_Input_Name,Coverage_Match_Distance_km,Coverage_SITE NAME,Coverage_SITE TYPE,Coverage_POPULATION,Coverage_MACRO CELL,Coverage_SMALL CELL,Coverage_PROXIMITY TO CELL,Coverage_PROVIDER,Coverage_LATITUDE,Coverage_LONGITUDE,Nearest_Telstra_km,Nearest_Telstra_Technology,Nearest_Telstra_Active_Bands,Nearest_Telstra_Year,Nearest_Telstra_MNO,Nearest_Telstra_RFNSA ID,Nearest_Telstra_Latitude,Nearest_Telstra_Longitude,Nearest_Telstra_GSM900,Nearest_Telstra_IoT700,Nearest_Telstra_LTE700,Nearest_Telstra_LTE850,Nearest_Telstra_LTE1800,Nearest_Telstra_LTE2100,Nearest_Telstra_LTE2600,Nearest_Telstra_NR700,Nearest_Telstra_NR850,Nearest_Telstra_NR2100,Nearest_Telstra_NR2600,Nearest_Telstra_NR3600,Nearest_Telstra_NR26000,Nearest_Telstra_Co_funded,Nearest_Telstra_Co_contribution_program,Nearest_Telstra_Round,Nearest_Optus_km,Nearest_Optus_Technology,Nearest_Optus_Active_Bands,Nearest_Optus_Year,Nearest_Optus_MNO,Nearest_Optus_RFNSA ID,Nearest_Optus_Latitude,Nearest_Optus_Longitude,Nearest_Optus_NBIoT700,Nearest_Optus_UMTS900,Nearest_Optus_UMTS2100,Nearest_Optus_LTE700,Nearest_Optus_LTE900,Nearest_Optus_LTE1800,Nearest_Optus_LTE2100,Nearest_Optus_LTE2300,Nearest_Optus_LTE2600,Nearest_Optus_NR700,Nearest_Optus_NR900,Nearest_Optus_NR2100,Nearest_Optus_NR2300,Nearest_Optus_NR3500,Nearest_Optus_NR26000,Nearest_Optus_Co_funded,Nearest_Optus_Co_contribution_program,Nearest_Optus_Round,Nearest_TPG_km,Nearest_TPG_Technology,Nearest_TPG_Active_Bands,Nearest_TPG_Year,Nearest_TPG_MNO,Nearest_TPG_RFNSA ID,Nearest_TPG_Latitude,Nearest_TPG_Longitude,Nearest_TPG_NBIoT850,Nearest_TPG_LTE700,Nearest_TPG_LTE850,Nearest_TPG_LTE1800,Nearest_TPG_LTE2100,Nearest_TPG_NR700,Nearest_TPG_NR1800,Nearest_TPG_NR2100,Nearest_TPG_NR3600,Nearest_TPG_NR26000,Nearest_TPG_Co_funded,Nearest_TPG_Co_contribution_program,Nearest_TPG_Round,Nearest_Any_Site_km,Nearest_Any_Provider,Infrastructure_Isolation_Rank,Nearest_Primary_School,Nearest_Primary_School_km,Nearest_Primary_School_Type,Nearest_Primary_School_Sector,Nearest_Primary_School_Remoteness,Nearest_Primary_School_Campus_Type,Nearest_Primary_School_Special,Nearest_Primary_School_Latitude,Nearest_Primary_School_Longitude,Nearest_Primary_ACARA_SML_ID,Nearest_Primary_Location_AGE_ID,Nearest_Primary_School_AGE_ID,Nearest_Primary_Rolled_School_ID,Nearest_Secondary_School,Nearest_Secondary_School_km,Nearest_Secondary_School_Type,Nearest_Secondary_School_Sector,Nearest_Secondary_School_Remoteness,Nearest_Secondary_School_Campus_Type,Nearest_Secondary_School_Special,Nearest_Secondary_School_Latitude,Nearest_Secondary_School_Longitude,Nearest_Secondary_ACARA_SML_ID,Nearest_Secondary_Location_AGE_ID,Nearest_Secondary_School_AGE_ID,Nearest_Secondary_Rolled_School_ID,Secondary_vs_Mobile_Distance_Difference_km,Primary_vs_Mobile_Distance_Difference_km,Mobile_Further_Than_Primary,Mobile_Further_Than_Secondary,Secondary_Over_50km,Mobile_Site_Over_50km,Education_Mobile_Isolation_Review,ILOC_CODE_2021,ILOC_NAME_2021,IAREA_CODE_2021,IAREA_NAME_2021,IREG_CODE_2021,IREG_NAME_2021,ILOC_STATE_CODE_2021,ILOC_STATE_NAME_2021,ILOC_AREA_SQKM_2021,ILOC_Match_Method,ILOC_Match_Status,ILOC_Indigenous_Population_Male,ILOC_Indigenous_Population_Female,ILOC_Indigenous_Population,ILOC_Indigenous_Age_0_4,ILOC_Indigenous_Age_5_14,ILOC_Indigenous_Age_15_24,ILOC_Indigenous_Age_25_44,ILOC_Indigenous_Age_45_64,ILOC_Indigenous_Age_65_Plus,ILOC_Indigenous_Median_Age,ILOC_Indigenous_Median_Personal_Income_Weekly,ILOC_Indigenous_Household_Median_Income_Weekly,ILOC_Indigenous_Household_Avg_Persons_Per_Bedroom,ILOC_Indigenous_Household_Avg_Size,ILOC_Indigenous_Dwellings_Needing_Extra_Bedrooms_Pct,ILOC_Indigenous_Preschool_Students,ILOC_Indigenous_Primary_Students,ILOC_Indigenous_Secondary_Students,ILOC_Indigenous_Persons_Age_15_Plus,ILOC_Indigenous_Employed,ILOC_Indigenous_Unemployed,ILOC_Indigenous_Labour_Force,ILOC_Indigenous_Not_In_Labour_Force,ILOC_Indigenous_Unemployment_Pct,ILOC_Indigenous_Labour_Force_Participation_Pct,ILOC_Indigenous_Employment_To_Population_Pct,ILOC_Indigenous_Age_0_14,Demographic_Source,Demographic_Geography_Type,Demographic_Census_Year
787,AKARNENEHE WELL,APIWENTYE,Family Outstation,CENTRAL DESERT,AKITYARRE,CENTRAL LAND COUNCIL,NAMATJIRA,CENTRAL AUSTRALIA,,Not recorded,-23.05992,136.19361,https://bushtel.nt.gov.au/profile/787,Not listed,Not confirmed,,,,,,,,,,,,,128.87606145646612,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,872152,-22.97496,134.93773,,Y,Y,,,,,,,,,,,Y,REGIONAL CO-INVESTMENT: NT ISCA,1.0,160.0822841807864,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,872188,-23.45604,134.68709,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4.0,427.5182323208569,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,128.87606145646612,Telstra,3,Bonya School,31.373325796269327,Combined,Government,Very Remote,School Single Entity,0,-22.77886,136.16675,50081,66018.0,26018.0,50081,Bonya School,31.373325796269327,Combined,Government,Very Remote,School Single Entity,0,-22.77886,136.16675,50081,66018.0,26018.0,50081,-97.5027356601968,-97.5027356601968,Yes,Yes,No,Yes,,70900502,Atitjere - Akarnenehe Outstations,709005,Atitjere - Akarnenehe - Engawala,709,Apatula,7,Northern Territory,67455.8399,Within polygon,Matched,68,60,126,10,26,26,32,21,4,24,277,762,1.3,3.8,29.6,0,23,5,89,14,10,22,63,37.5,26.4,16.5,36,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
959,AKWALIRRUMANJA,"4 MILE,FOUR MILE",Family Outstation,EAST ARNHEM,ANINDILYAKWA,ANINDILYAKWA LAND COUNCIL,ARNHEM,EAST ARNHEM,35.0,Homelands Service Provider Report 2023,-13.86346,136.77866,https://bushtel.nt.gov.au/profile/959,Not listed,Not confirmed,,,,,,,,,,,,,3.728412133608716,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,885004,-13.85704,136.812557,,Y,Y,,,,,,,,,,,,,,187.03967626864704,4G/LTE + IoT,"NBIoT700, LTE700, LTE2600",2025,Optus,880003,-12.181375,136.776877,Y,,,Y,,,,,Y,,,,,,,,,,624.6972087077243,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836004,-12.613261,131.151729,,,Y,Y,Y,,,,,,,,,3.728412133608716,Telstra,586,Alyarrmandumanja Umbakumba School,3.615335373651413,Combined,Government,Very Remote,School Single Entity,0,-13.85975,136.81193,50124,47965.0,7965.0,50124,Alyarrmandumanja Umbakumba School,3.615335373651413,Combined,Government,Very Remote,School Single Entity,0,-13.85975,136.81193,50124,47965.0,7965.0,50124,-0.1130767599573032,-0.1130767599573032,Yes,Yes,No,No,,70600105,Umbakumba and Outstations,706001,Anindilyakwa (Groote),706,Nhulunbuy,7,Northern Territory,1488.7767,Within polygon,Matched,220,225,441,30,55,109,163,69,9,28,128,404,1.5,4.4,45.4,3,34,14,351,56,26,80,247,32.1,23.0,15.6,85,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
280,ALAMIRRA,ALAMIRR,Family Outstation,WEST ARNHEM,BARRAH,NORTHERN LAND COUNCIL,ARAFURA,TOP END,4.0,Homelands Service Provider Report 2023,-11.06745,132.52835,https://bushtel.nt.gov.au/profile/280,Yes,Confirmed,Primary name,ALAMIRRA,0.0629491851426634,ALAMIRRA,COMMUNITY,5.0,,,YES,TELSTRA,-11.067,132.528,10.237813403161304,4G/LTE + IoT,"IoT700, LTE700, LTE850",2025,Telstra,822032,-11.1479,132.57398,,Y,Y,Y,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1.0,158.21031948747623,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,822106,-12.42654,132.95842,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),5.0,223.15980366428363,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836002,-12.55419,131.15106,,,Y,Y,Y,,,,,,,,,10.237813403161304,Telstra,494,Mamaruni School,10.506971086810172,Combined,Government,Very Remote,School Single Entity,0,-11.14856,132.57775,50098,47955.0,7955.0,50098,Mamaruni School,10.506971086810172,Combined,Government,Very Remote,School Single Entity,0,-11.14856,132.57775,50098,47955.0,7955.0,50098,0.2691576836488671,0.2691576836488671,No,No,No,No,,70400401,Cobourg Peninsula - Demed Homelands,704004,North-West Arnhem,704,Jabiru - Tiwi,7,Northern Territory,23675.7318,Within polygon,Matched,145,127,279,27,57,40,102,44,3,27,239,1218,2.4,5.6,70.3,4,34,22,190,45,3,48,138,8.3,24.7,22.7,84,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
693,ALATYEYE,TURNERS CAMP,Family Outstation,CENTRAL DESERT,ANMATJERE,CENTRAL LAND COUNCIL,NAMATJIRA,CENTRAL AUSTRALIA,3.0,Homelands Service Provider Report 2023,-23.09733,134.21897,https://bushtel.nt.gov.au/profile/693,Not listed,Not confirmed,,,,,,,,,,,,,14.8329373256334,4G/LTE,"LTE700, LTE850",2025,Telstra,872209,-22.96586,134.24351,,,Y,Y,,,,,,,,,,Y,REGIONAL CO-INVESTMENT: RCP - Greenfield Macro,2.0,14.518093158295189,3G/UMTS,UMTS900,2025,Optus,872147,-22.96838,134.24121,,Y,,,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2.0,604.1812854755211,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,14.518093158295189,Optus,433,Alcoota School,40.71334439672451,Combined,Government,Very Remote,School Single Entity,0,-22.80235,134.45452,50074,56525.0,16525.0,50074,Alcoota School,40.71334439672451,Combined,Government,Very Remote,School Single Entity,0,-22.80235,134.45452,50074,56525.0,16525.0,50074,26.19525123842932,26.19525123842932,No,No,No,No,,70900502,Atitjere - Akarnenehe Outstations,709005,Atitjere - Akarnenehe - Engawala,709,Apatula,7,Northern Territory,67455.8399,Within polygon,Matched,68,60,126,10,26,26,32,21,4,24,277,762,1.3,3.8,29.6,0,23,5,89,14,10,22,63,37.5,26.4,16.5,36,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
441,ALHARRGAN,CAPE BARROW,Family Outstation,ROPER GULF,NUMBULWAR NUMBURINDI,NORTHERN LAND COUNCIL,ARNHEM,BIG RIVERS,6.0,Homelands Service Provider Report 2023,-13.67507,136.05261,https://bushtel.nt.gov.au/profile/441,Not listed,Not confirmed,,,,,,,,,,,,,19.910225496293968,4G/LTE,LTE700,2025,Telstra,885002,-13.78362,136.1992,,,Y,,,,,,,,,,,Y,REGIONAL CO-INVESTMENT: Small Cell Satellite,,183.70414403155723,4G/LTE + IoT,"NBIoT700, LTE700, LTE2600",2025,Optus,880003,-12.181375,136.776877,Y,,,Y,,,,,Y,,,,,,,,,,543.6353725148707,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836004,-12.613261,131.151729,,,Y,Y,Y,,,,,,,,,19.910225496293968,Telstra,369,Milyakburra School,19.478471192435755,Combined,Government,Very Remote,School Single Entity,0,-13.7818,136.1956,50103,56564.0,16564.0,50103,Milyakburra School,19.478471192435755,Combined,Government,Very Remote,School Single Entity,0,-13.7818,136.1956,50103,56564.0,16564.0,50103,-0.431754303858213,-0.431754303858213,Yes,Yes,No,No,,70600601,Numbulwar and Outstations,706006,Numbulwar and Outstations,706,Nhulunbuy,7,Northern Territory,4418.5473,Within polygon,Matched,335,336,675,42,95,131,229,128,43,30,244,1057,1.7,4.8,57.8,19,60,44,534,85,29,107,424,25.7,20.4,15.2,137,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
852,ALICE WELL,RITJINGKA,Family Outstation,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,CENTRAL AUSTRALIA,6.0,Homelands Service Provider Report 2023,-24.88123,134.22962,https://bushtel.nt.gov.au/profile/852,Not listed,Not confirmed,,,,,,,,,,,,,27.428122261466264,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,872032,-24.6772,134.07694,,Y,Y,,,,,,,,,,,,,,41.9242982862844,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,872186,-24.862581,133.81455,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4.0,709.6089743784678,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,27.428122261466264,Telstra,303,Titjikala School,28.07204549500585,Combined,Government,Remote,School Single Entity,0,-24.67244,134.07331,50123,56575.0,16575.0,50123,Titjikala School,28.07204549500585,Combined,Government,Remote,School Single Entity,0,-24.67244,134.07331,50123,56575.0,16575.0,50123,0.643923233539585,0.643923233539585,No,No,No,No,,70900103,South MacDonnell Ranges,709001,Amoonguna - Santa Teresa - Titjikala,709,Apatula,7,Northern Territory,31517.5382,Within polygon,Matched,651,171,821,14,29,137,420,188,34,35,360,645,1.0,2.5,10.9,6,16,14,773,55,7,64,688,12.3,8.4,7.4,43,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
4,ALKIPI,"ALKIPIE,ALKPIE,MOUNT LARRY,YALKIPI",Family Outstation,MACDONNELL,LURITJA PINTUBI,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,,Not recorded,-23.27356,131.82924,https://bushtel.nt.gov.au/profile/4,Not listed,Not confirmed,,,,,,,,,,,,,13.29937996512616,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,872058,-23.19087,131.92328,,Y,Y,,,,,,,,,,,,,,78.00982096859649,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,872191,-23.5863,132.51367,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),5.0,838.9323402772033,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,13.29937996512616,Telstra,448,Papunya School,11.422250709253476,Combined,Government,Very Remote,School Single Entity,0,-23.20283,131.91031,50113,47892.0,7892.0,50113,Papunya School,11.422250709253476,Combined,Government,Very Remote,School Single Entity,0,-23.20283,131.91031,50113,47892.0,7892.0,50113,-1.8771292558726849,-1.8771292558726849,Yes,Yes,No,No,,70901102,Papunya Outstations,709011,Papunya and Outstations,709,Apatula,7,Northern Territory,2326.1983,Within polygon,Matched,24,37,62,8,11,9,17,17,0,35,225,574,2.0,3.9,40.0,0,3,4,43,9,0,4,29,16.7,13.0,10.9,19,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
769,ALKNGARRIINTJA,"ALKNGARINTJA,ILKILALAMA NO.2",Family Outstation,MACDONNELL,LJIRAPINTA,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,8.0,Homelands Service Provider Report 2023,-23.95602,132.46233,https://bushtel.nt.gov.au/profile/769,Not listed,Not confirmed,,,,,,,,,,,,,31.99535449129129,4G/LTE + IoT,"IoT700, LTE700, LTE2600",2025,Telstra,872034,-23.94213,132.77681,,Y,Y,,,,Y,,,,,,,,,,30.32124242913873,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,872189,-24.056241,132.739943,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),4.0,806.8271081359353,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,30.32124242913873,Optus,272,Areyonga School,23.503335709776145,Combined,Government,Very Remote,School Single Entity,0,-24.0737,132.27011,50078,47881.0,7881.0,50078,Areyonga School,23.503335709776145,Combined,Government,Very Remote,School Single Entity,0,-24.0737,132.27011,50078,47881.0,7881.0,50078,-6.817906719362586,-6.817906719362586,Yes,Yes,No,No,,70901403,Tjuwanpa Outstations,709014,West MacDonnell Ranges,709,Apatula,7,Northern Territory,15970.5215,Within polygon,Matched,90,98,188,21,38,31,60,36,8,27,352,1166,1.5,4.3,51.2,0,21,12,134,28,19,47,85,43.5,34.6,19.5,59,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
714,ALKUPTIJA,"ALKUPITJA,GILLAN BORE,GILLANS BORE,GILLEN BORE",Family Outstation,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,CENTRAL AUSTRALIA,31.0,Homelands Service Provider Report 2023,-23.06533,133.69436,https://bushtel.nt.gov.au/profile/714,Not listed,Not confirmed,,,,,,,,,,,,,51.014895120846525,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,870010,-23.52395,133.68087,,Y,Y,,,,,,,,,,,,,,56.99494787951584,3G/UMTS,UMTS900,2025,Optus,872147,-22.96838,134.24121,,Y,,,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),2.0,651.96466037368,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,51.014895120846525,Telstra,126,Braitling Primary School,70.3203734770766,Primary,Government,Remote,School Single Entity,0,-23.677393,133.867691,50016,47884.0,7884.0,50016,St Philip's College,72.12186583011963,Secondary,Independent,Remote,School Single Entity,0,-23.690364169117,133.883128746033,50155,53284.0,13284.0,50155,21.106970709273103,19.30547835623008,No,No,Yes,Yes,Review,70901402,Ingkerreke Outstations,709014,West MacDonnell Ranges,709,Apatula,7,Northern Territory,9777.1413,Within polygon,Matched,106,82,189,20,24,23,62,45,11,32,341,762,1.2,2.9,16.1,6,15,3,141,14,4,14,92,23.5,12.3,9.4,44,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
7,ALPARA,No aliases recorded with NTG DIPL,Family Outstation,MACDONNELL,IYARRKA,CENTRAL LAND COUNCIL,GWOJA,CENTRAL AUSTRALIA,,Not recorded,-25.91526,131.21242,https://bushtel.nt.gov.au/profile/7,Not listed,Not confirmed,,,,,,,,,,,,,26.27778339280151,4G/LTE + IoT,"IoT700, LTE700, LTE2600",2025,Telstra,872080,-26.1457,131.15411,,Y,Y,,,,Y,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),1.0,78.22629516669915,4G/LTE + IoT,"NBIoT700, LTE700, LTE900, LTE2100, LTE2600",2025,Optus,872003,-25.242591,130.984035,Y,,,Y,Y,,Y,,Y,,,,,,,,,,1022.7138796570022,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,26.27778339280151,Telstra,314,Mutitjulu School,64.79692712989203,Combined,Government,Very Remote,School Single Entity,0,-25.3481,131.064,50107,56569.0,16569.0,50107,Nyangatjatjara College - Mutitjulu Campus,64.45363050192933,Secondary,Independent,Very Remote,School Sub-Campus,0,-25.350771,131.066363,40903,77302.0,14570.0,50160,38.175847109127815,38.51914373709052,No,No,Yes,No,,70900802,Kaltukatjara Outstations,709008,Kaltukatjara and Outstations,709,Apatula,7,Northern Territory,87474.9608,Within polygon,Matched,28,34,60,8,7,8,17,16,3,29,295,966,1.7,3.7,40.0,0,5,6,46,14,5,12,35,14.3,29.8,25.5,15,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
24991,ALYARPERE,SHANNON BORE,Family Outstation,MACDONNELL,RODINGA,CENTRAL LAND COUNCIL,NAMATJIRA,CENTRAL AUSTRALIA,4.0,Homelands Service Provider Report 2023,-23.70776,134.49332,https://bushtel.nt.gov.au/profile/24991,Not listed,Not confirmed,,,,,,,,,,,,,48.46918040913134,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,872023,-24.13028,134.37611,,Y,Y,,,,,,,,,,,,,,12.448786667648529,3G/UMTS,UMTS900,2025,Optus,872149,-23.5959,134.4883,,Y,,,,,,,,,,,,,,,,,611.6746731981403,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,12.448786667648529,Optus,463,Ltyentye Apurte Catholic School,48.392741939599546,Combined,Catholic,Remote,School Single Entity,0,-24.12922,134.37461,50142,53311.0,13311.0,50142,Ltyentye Apurte Catholic School,48.392741939599546,Combined,Catholic,Remote,School Single Entity,0,-24.12922,134.37461,50142,53311.0,13311.0,50142,35.94395527195102,35.94395527195102,No,No,No,No,,70900103,South MacDonnell Ranges,709001,Amoonguna - Santa Teresa - Titjikala,709,Apatula,7,Northern Territory,31517.5382,Within polygon,Matched,651,171,821,14,29,137,420,188,34,35,360,645,1.0,2.5,10.9,6,16,14,773,55,7,64,688,12.3,8.4,7.4,43,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
442,ALYINGBERRMA,"ALYINGBARRUMA,QANTAS",Family Outstation,EAST ARNHEM,ANINDILYAKWA,ANINDILYAKWA LAND COUNCIL,ARNHEM,EAST ARNHEM,,Not recorded,-13.80934,136.81691,https://bushtel.nt.gov.au/profile/442,Not listed,Not confirmed,,,,,,,,,,,,,5.324787900389964,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,885004,-13.85704,136.812557,,Y,Y,,,,,,,,,,,,,,181.0736522780937,4G/LTE + IoT,"NBIoT700, LTE700, LTE2600",2025,Optus,880003,-12.181375,136.776877,Y,,,Y,,,,,Y,,,,,,,,,,627.4985197200922,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836004,-12.613261,131.151729,,,Y,Y,Y,,,,,,,,,5.324787900389964,Telstra,566,Alyarrmandumanja Umbakumba School,5.631073515494217,Combined,Government,Very Remote,School Single Entity,0,-13.85975,136.81193,50124,47965.0,7965.0,50124,Alyarrmandumanja Umbakumba School,5.631073515494217,Combined,Government,Very Remote,School Single Entity,0,-13.85975,136.81193,50124,47965.0,7965.0,50124,0.3062856151042528,0.3062856151042528,No,No,No,No,,70600105,Umbakumba and Outstations,706001,Anindilyakwa (Groote),706,Nhulunbuy,7,Northern Territory,1488.7767,Within polygon,Matched,220,225,441,30,55,109,163,69,9,28,128,404,1.5,4.4,45.4,3,34,14,351,56,26,80,247,32.1,23.0,15.6,85,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
2,ALYUEN,"AILERON,ALUM,ALUM CAMP",Family Outstation,CENTRAL DESERT,ANMATJERE,CENTRAL LAND COUNCIL,BARKLY,CENTRAL AUSTRALIA,12.0,Homelands Service Provider Report 2023,-22.66949,133.35147,https://bushtel.nt.gov.au/profile/2,Not listed,Not confirmed,,,,,,,,,,,,,3.090491516122713,4G/LTE,LTE2600,2025,Telstra,872124,-22.64241,133.34469,,,,,,,Y,,,,,,,,,,2.8235232003538178,3G/UMTS,UMTS900,2025,Optus,870011,-22.64468,133.34561,,Y,,,,,,,,,,,,,,,,,669.9844460707279,4G/LTE,LTE850,2025,TPG,4825002,-20.73424,139.49366,,,Y,,,,,,,,,,,2.8235232003538178,Optus,597,Ti Tree School,60.626671500611415,Combined,Government,Very Remote,School Single Entity,0,-22.12793,133.41976,50120,47895.0,7895.0,50120,Ti Tree School,60.626671500611415,Combined,Government,Very Remote,School Single Entity,0,-22.12793,133.41976,50120,47895.0,7895.0,50120,57.8031483002576,57.8031483002576,No,No,Yes,No,,70900301,Anmatjere - Surrounds,709003,Anmatjere,709,Apatula,7,Northern Territory,49609.3293,Within polygon,Matched,59,43,104,14,10,13,33,25,7,31,226,675,1.5,4.1,40.9,4,12,6,78,0,10,15,58,80.0,19.5,3.9,24,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
445,AMANBURNUNGA,"AMENGUNUA,SALT LAKE",Family Outstation,EAST ARNHEM,ANINDILYAKWA,ANINDILYAKWA LAND COUNCIL,ARNHEM,EAST ARNHEM,,Not recorded,-13.92641,136.69486,https://bushtel.nt.gov.au/profile/445,Not listed,Not confirmed,,,,,,,,,,,,,14.86287097750406,4G/LTE + IoT,"IoT700, LTE700",2025,Telstra,885004,-13.85704,136.812557,,Y,Y,,,,,,,,,,,,,,194.24256670305084,4G/LTE + IoT,"NBIoT700, LTE700, LTE2600",2025,Optus,880003,-12.181375,136.776877,Y,,,Y,,,,,Y,,,,,,,,,,617.3989902054495,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836004,-12.613261,131.151729,,,Y,Y,Y,,,,,,,,,14.86287097750406,Telstra,428,Alyarrmandumanja Umbakumba School,14.650254287832729,Combined,Government,Very Remote,School Single Entity,0,-13.85975,136.81193,50124,47965.0,7965.0,50124,Alyarrmandumanja Umbakumba School,14.650254287832729,Combined,Government,Very Remote,School Single Entity,0,-13.85975,136.81193,50124,47965.0,7965.0,50124,-0.2126166896713321,-0.2126166896713321,Yes,Yes,No,No,,70600105,Umbakumba and Outstations,706001,Anindilyakwa (Groote),706,Nhulunbuy,7,Northern Territory,1488.7767,Within polygon,Matched,220,225,441,30,55,109,163,69,9,28,128,404,1.5,4.4,45.4,3,34,14,351,56,26,80,247,32.1,23.0,15.6,85,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
282,AMATJATPALK,"AMADJI BALK,AMADJIBAL,AMADJIBALK,GOULBURN ISLAND,SOUTH GOULBURN",Family Outstation,WEST ARNHEM,BARRAH,NORTHERN LAND COUNCIL,ARAFURA,TOP END,,Not recorded,-11.59488,133.45508,https://bushtel.nt.gov.au/profile/282,Not listed,Not confirmed,,,,,,,,,,,,,9.679561250002246,4G/LTE + IoT,"IoT700, LTE700, LTE2600",2025,Telstra,822006,-11.64806,133.38472,,Y,Y,,,,Y,,,,,,,,,,107.0966834822413,3G/UMTS + 4G/LTE,"UMTS900, LTE700",2025,Optus,822106,-12.42654,132.95842,,Y,,Y,,,,,,,,,,,,Y,Federal Mobile Black Spot Program (MBSP),5.0,272.2878884315314,4G/LTE,"LTE850, LTE1800, LTE2100",2025,TPG,836002,-12.55419,131.15106,,,Y,Y,Y,,,,,,,,,9.679561250002246,Telstra,506,Warruwi School,9.230162162327629,Combined,Government,Very Remote,School Single Entity,0,-11.64742,133.38947,50129,47966.0,7966.0,50129,Warruwi School,9.230162162327629,Combined,Government,Very Remote,School Single Entity,0,-11.64742,133.38947,50129,47966.0,7966.0,50129,-0.4493990876746192,-0.4493990876746192,Yes,Yes,No,No,,70400401,Cobourg Peninsula - Demed Homelands,704004,North-West Arnhem,704,Jabiru - Tiwi,7,Northern Territory,23675.7318,Within polygon,Matched,145,127,279,27,57,40,102,44,3,27,239,1218,2.4,5.6,70.3,4,34,22,190,45,3,48,138,8.3,24.7,22.7,84,ABS 2021 Census Indigenous Profile,Indigenous Location (ILOC),2021
